icao,name,lat,lon
0OH7,"Apple",40.14333333,-84.17194445
0OH8,"Fry",40.188383,-84.2560555
0OH9,"Parknavy",40.07172861,-83.22991473
0OI2,"Unger Field",39.35978583,-83.41769362
0OI4,"Salt Box",41.32366583,-81.16343278
0OI6,"Victors Landing",41.83811,-80.64368945
0OI9,"Hidden Quarry",38.89451722,-83.11351278
0OK0,"Edmond",35.6833875,-97.43364973
0OK1,"Mckey",34.65702499,-97.40169195
0OK3,"Groendyke Ranch",35.6194445,-98.5225
0OK4,"Rock Creek Farm",34.66064805,-96.25361251
0OK5,"Chappell",35.88893722,-97.40031778
0OK6,"Ellis Harvey",35.80171777,-97.38614973
0OK8,"Cades",36.29253583,-97.59310417
0OK9,"Crystal",36.21339777,-96.63697167
0OR1,"Wileycreek",44.50237027,-119.37191528
0OR3,"Long Ranch",42.01903861,-121.70388556
0OR5,"East Oregon Cattle Co",42.50345805,-122.85476445
0OR6,"Rome Service Airport",42.83404527,-117.62904445
0OR7,"Marr Field",44.8540075,-123.26371167
0OR8,"Sutton On Rogue",42.48484694,-122.86615334
0OR9,"Hanel Field",45.59261722,-121.54868528
0PA0,"Philadelphia",40.32843861,-75.24128556
0PA3,"Robbins Farm",41.74951888,-76.76023251
0PA4,"Ecko Field",40.23759055,-76.72469223
0PA6,"Hostetler",40.63090138,-77.85027639
0PA7,"Linvill",39.88483388,-75.41491667
0PA9,"Jersey Shore",41.20701777,-77.22608084
0PN0,"Fletcher",41.43894333,-80.16645056
0PN2,"Flying Acres",41.07311694,-80.07033584
0PN5,"Nichols",41.77922499,-79.59838417
0PN6,"Memmi",40.16897055,-77.99250139
0PN8,"Shriver",41.61672583,-79.68310751
0PN9,"Paul Personal Use",41.71950305,-79.67782945
0PS0,"Frederick Airpark",41.37089583,-79.34171056
0PS3,"Carsonville",40.49036361,-76.76663556
0PS4,"Old Orchard",41.00839166,-78.56085862
0PS7,"Harman",40.52230722,-76.84552751
0Q0,"Bear Valley",38.45880055,-120.03990862
0Q3,"Sonoma Valley",38.2235275,-122.44970112
0Q4,"Selma",36.58161694,-119.65846751
0Q5,"Shelter Cove",40.028139,-124.074354
0Q6,"Shingletown",40.52210111,-121.81776834
0Q8,"Bonanza Hills",37.52354694,-120.39769167
0Q9,"Sonoma Skypark",38.25769333,-122.43442306
0R0,"Columbia Marion Co",31.29650825,-89.81360625
0R1,"Atmore Muni",31.016215,-87.446746
0R3,"Abbeville Chris Crusta Mem",29.9757625,-92.08421
0R4,"Concordia Parish",31.5668055,-91.4998625
0R5,"David G Joyce",31.963611,-92.6601405
0R6,"Hampton Muni",33.5226025,-92.4602835
0R8,"Summerell",31.68210916,-91.49873
0S0,"Lind",46.976843,-118.5872305
0S1,"Meadow Creek Usfs",47.84577694,-113.40924667
0S3,"Spencer Ranch Landing Strip",45.83876777,-116.65931112
0S4,"Barker",48.37482555,-122.33876834
0S5,"Nez Perce Municipal",46.23739138,-116.24264195
0S7,"Dorothy Scott",48.958965,-119.411964
0S8,"Port Orchard",47.4323175,-122.66791334
0S9,"Jefferson Co Intl",48.0538085,-122.8106435
0SD0,"Lenling",45.42498944,-100.89208806
0SD3,"Bledsoe Ranch",45.26943444,-103.21712278
0SD6,"Oasis Ranch",44.28887388,-101.82598056
0SD7,"Porch Ranch",43.52444361,-101.73375778
0SD8,"Juhnke",43.78276694,-100.29291056
0T1,"Diamond H Ranch",28.40026722,-99.55865473
0T2,"Fay Ranch",28.93775416,-95.75023167
0T5,"Lake Bay Gall",30.44187166,-95.18632584
0TA1,"Buddy Harmel",34.21951777,-101.97962584
0TA2,"Smith Farms",34.21673944,-101.92545778
0TA3,"Tate Ranch",30.30434861,-102.13819056
0TA4,"Erco Field",32.49791583,-96.27053445
0TA7,"Alta Vista Ranch",30.150683,-103.8983385
0TA8,"Womack Plantation",33.84871694,-95.40717778
0TE4,"Hilltop Lakes",31.081017,-96.215239
0TE5,"Santa Maria Ranch",27.4337945,-99.185939
0TE7,"Johnson City",30.2518195,-98.622539
0TN0,"R & S Buzzard",35.67666666,-86.89666667
0TN2,"Village",35.65591222,-84.18546973
0TN5,"Mc Donald",35.86736111,-86.49777778
0TN6,"Riner Farm",36.18341194,-84.09908612
0TS1,"Dooley",33.09873249,-97.27251695
0TS2,"Ultralight International",32.94873638,-97.32890612
0TS4,"Ullrich",30.09188555,-96.79497806
0TS7,"Flying U",32.83345944,-98.12532223
0TS8,"Flying K Ranch",26.15035333,-97.88360973
0TS9,"Jim Roach Field",30.01549472,-97.73722417
0TX0,"Nassau Bay",32.41958361,-97.71280501
0TX1,"Pecan Plantation",32.354031,-97.676414
0TX5,"Shiloh",33.02401166,-97.11973362
0TX6,"Elm Creek Airpark",29.50523194,-97.99694945
0TX7,"Lazy K Acres",32.95012472,-97.15028973
0TX8,"Jacobia Field",33.18039194,-96.04330389
0TX9,"Card Aerodrome",33.25011305,-96.11691778
0U0,"Landmark Usfs",44.64240166,-115.53344584
0U1,"Warm Springs Creek",44.142125,-115.31426445
0U2,"Copper Basin",43.80185055,-113.83142389
0U3,"Mahoney Creek Usfs",44.74463277,-114.92148362
0U5,"Interstate",42.27824722,-113.30499862
0U6,"Symms",43.56932527,-116.776805
0U7,"Hollow Top",43.32490472,-113.58834973
0U8,"May",44.61020277,-113.89588556
0U9,"Lee Williams Memorial",44.46155138,-116.75766334
0V3,"Pioneer Village Fld",40.51495833,-98.9461899725
0V4,"Brookneal Campbell Co",37.141731,-79.016386
0V5,"Whitman Strip",38.60567638,-77.58471056
0V6,"Mission Sioux",43.306943,-100.6280555
0V7,"Kayenta",36.709722,-110.2367955
0VA1,"Johnson Fox Field",37.23347583,-79.58530917
0VA2,"Riverwood",37.79651777,-79.76671417
0VA3,"Hunt",37.69875361,-77.09524973
0VA4,"Worley Field",36.95013972,-79.87947806
0VA5,"Rockville",37.694311,-77.6616555
0VA7,"Flatrock Air Strip",37.52320388,-77.81944112
0VA9,"Handy Strip",37.44736055,-76.45383667
0VG,"Lee Co",36.6540905,-83.2178545
0W3,"Harford Co",39.5669061666667,-76.2023603333333
0W5,"Hexton Farms",39.37511222,-75.90660723
0W6,"Castle Marina",38.98483444,-76.29051028
0WA0,"Lower Granite State",46.67349222,-117.44268389
0WA1,"Dwight Field",46.61704916,-122.82623223
0WA2,"Curtis",46.59038083,-123.10457723
0WA5,"Asplund Field",46.89176861,-122.38067167
0WI1,"Morts Landing",45.507221,-92.1419445
0WI2,"Doering Farms Airfield",43.20139416,-88.33342862
0WI4,"Snow Crest Ranch",43.829446,-89.3525
0WI5,"Crash In International",42.79335166,-87.89063528
0WI6,"Simandl Field - Private",42.87362611,-88.15786695
0WI7,"Wilmer M Zimmerman Civil Air Patrol -",44.13359611,-88.49927778
0WI8,"Oconomowoc",43.13889472,-88.47232056
0WI9,"Mc Manus Hoonch-na-shee-kaw",42.93138944,-89.33872917
0X1,"Frierson Grove",27.30393472,-81.88036112
0X2,"Montgomery Ranch",27.07449833,-81.58646667
0X8,"Jordan",29.02637,-81.98786334
0X9,"Duda Airstrip",26.5878475,-80.63727917
0XA4,"Seven C Ranch",27.9969445,-98.882222
0XA5,"Seventy Four Ranch",28.684903,-98.3827835
0XS1,"Rodgers Roost",29.28777777,-96.34972223
0XS2,"John Fields Ranch",30.55490444,-100.53425834
0XS6,"Lakeside Beach",30.50102694,-98.14696251
0XS7,"Anacacho Ranch",29.191806,-100.275139
0XS8,"Dunbar Ranch",29.07607555,-100.37535251
0Y4,"Lambert Fechter Municipal",43.16247277,-95.46695056
0Y6,"Lake Mills Municipal",43.41662111,-93.50854445
0Y7,"Lamoni Municipal",40.63333305,-93.90217028
0Z2,"Road Commission Nr 1",63.10816027,-147.53197917
10AZ,"Pierce",33.366389,-112.6180555
10C,"Galt Fld",42.403039,-88.37495825
10CO,"Silkman Farms Inc",39.45471694,-102.21296695
10D,"Winsted Municipal",44.94996277,-94.06691751
10F,"Rosser Ranch",33.015395,-98.62533639
10FD,"Altha International",30.58797194,-85.06992112
10G,"Holmes Co",40.537153,-81.9543475
10GA,"Beaverbrook Aerodrome",33.32511388,-84.29825667
10I,"Riverview",40.13645805,-81.99374667
10K,"Scotia",41.469598875,-98.73627174
10LA,"Industrial Helicopters Inc.",30.24742305,-92.09595584
10M,"Raymonds",44.81422388,-70.34534362
10MO,"Eckerts Airstrip",38.91448472,-91.70433667
10N,"Kobelt",41.62787111,-74.13375584
10ND,"Smith Strip",47.18751,-102.36156806
10OH,"Zoellner",41.40282777,-82.62906639
10OK,"Hickory Hills",35.1667375,-97.21697139
10OR,"Stevens Mountain",45.78927805,-123.23205889
10R,"Curtis Ranch Field",31.31682972,-99.23366167
10S,"Skydive Oregon",45.14623305,-122.61758862
10T,"Gottwald Field",29.66689722,-97.50027223
10TS,"Saints Strip",29.55245194,-98.10306334
10U,"Owyhee",41.953057,-116.1875
10V,"Hubbard",38.68331777,-108.98399751
10VA,"Nashs",37.38625555,-78.81306862
10WA,"Mullan Hill",47.55461444,-117.41270612
10WI,"Buds Landing",45.11581472,-88.18954667
10X,"Henderson Field",28.63360861,-81.70813112
10Y,"Lake Bronson",48.73747833,-96.65448778
1104,"Moussoulens",43.283333,2.216667
11A,"Clayton Muni",31.8833235,-85.4852265
11AK,"Delta Airmotive",63.99960583,-145.50231778
11C,"Rocky Pine",43.80835777,-85.02502917
11CA,"Turner Field",36.67328305,-119.72152862
11CL,"Hansen",34.62999,-117.65339084
11F,"Flying M Ranch",32.30014555,-97.204455
11FL,"Williams Field",30.04301777,-81.88093362
11G,"Johnson Field",42.92114083,-82.58547473
11I,"Craft",40.50144944,-82.55822223
11II,"Atterbury Fld",39.3417165,-86.030547
11K,"Stromsburg Municipal",41.124881635,-97.577266475
11KS,"Shellers",39.11666777,-95.14885862
11L,"Camino Airstrip",34.83500055,-114.95719473
11LL,"Thacker",40.72309027,-88.76312056
11M,"Fulton-itawamba County",34.35204638,-88.37726834
11MA,"Bulljump",41.80732527,-70.75837
11MO,"Redgate Ranch",38.9017075,-91.63516778
11N,"Candlelight Farms",41.56676083,-73.46623389
11ND,"Evinger Strip",47.42528638,-102.38406778
11NE,"Kaan",42.44633646,-103.91715282
11NY,"Saikkonen",42.20896277,-76.44966195
11OH,"Iberia Landing Strip",40.6639475,-82.85462612
11OK,"Beefor Ranch",35.0722925,-97.38364056
11OR,"Holiday Sky Ranch",43.39345111,-123.28535278
11Q,"Du Bois Ranch",36.70355861,-120.13543556
11R,"Brenham Muni",30.2189875,-96.3742805
11S,"Sekiu",48.266086675,-124.31398906
11T,"Corpora",30.81630333,-96.60108139
11TS,"Pt Enterprise D&w Ranch",31.65794611,-96.41136667
11TX,"Butler",33.6667725,-96.69055028
11V,"Easton Valley View",40.330614,-104.6115735
11WA,"Homeport",47.52378055,-117.47048223
11XS,"Bulverde Airpark",29.73911111,-98.45112806
11Z,"Lignite",63.91065083,-149.02398862
12AR,"Arkavalley",35.1784165,-92.3354305
12CA,"Faber Vineyards",38.10964222,-121.16911195
12D,"Tower Muni",47.817785,-92.2876
12FL,"Zellwin Farms",28.72610555,-81.63562973
12G,"Shelby Community",40.87318725,-82.69758
12II,"Pentecost",39.85615805,-84.97218445
12IL,"Hawker",41.20003166,-88.01671612
12J,"Brewton Muni",31.0508333333333,-87.0657253333333
12K,"Superior Muni",40.046754375,-98.0620254325
12KY,"John M. Foree",38.46034416,-85.16856556
12L,"Conner",35.09721444,-115.22026028
12M,"Lewis",33.01401305,-91.03899417
12MI,"Johns",43.05169333,-83.49189445
12MO,"Ferguson Farms",38.58057194,-93.59465612
12N,"Aeroflex Andover",41.0086195,-74.7380335
12NC,"Atlantic Mcolf",34.8758763333333,-76.3499883333333
12NE,"Reisig Brothers",41.90707406,-103.700018
12OH,"Mcgregor Airfield",39.8347775,-84.33466778
12OK,"Expressway Airpark",35.5413905,-97.453197
12OR,"Skinner Ranch",42.95126555,-117.28209112
12PA,"Emery Field",40.18982194,-75.61519028
12R,"Mikeska Field",29.87383861,-96.00440112
12S,"Monument Municipal",44.83181361,-119.43026862
12TS,"Blo",32.90845749,-97.97726195
12TX,"Griffin",30.82138888,-98.08055556
12V,"Ona Airpark",38.440797,-82.2009665
12WA,"Fowlers Nw 40",47.520725,-117.46270473
12XS,"Mc Croskey Field",34.95472222,-91.83722223
12Y,"Le Sueur Muni",44.4375,-93.912636
13AK,"Satterburgs",61.64946111,-149.88556473
13C,"Lakeview Arpt Griffith Fld",43.4521375,-85.264803
13CO,"Leyners Hayfield",40.04637361,-105.11220639
13F,"Flyers Field",33.1903925,-96.18914251
13GA,"Oak Ridge Plantation",31.36657194,-83.75489667
13I,"Montoneys",39.91228527,-83.09074195
13IL,"Shissler Seed Co Inc",41.04142472,-90.89458584
13K,"Eureka Muni",37.8518755,-96.29182775
13KS,"Daniels Landing",37.69779361,-97.1103175
13KY,"Miles",37.70560305,-87.15610862
13MA,"Lumber Jack Field",42.04565055,-72.64620139
13MO,"Domeyer",37.67643138,-91.70654084
13N,"Trinca",40.96676444,-74.78016556
13NC,"Oak Grove Mcolf",35.028776,-77.2545671666667
13ND,"Rygg",47.48748833,-97.62314695
13OH,"Rose Field",41.33032666,-84.29828028
13OR,"Aubrey Mountain Airstrip",43.740681,-122.42643
13PN,"Richland Acres",40.45426833,-75.30462139
13Q,"Sunrise Dusters",38.81656722,-121.70107445
13R,"Varisco",30.65603194,-96.53830139
13T,"Barronena Ranch",27.49114444,-98.66946139
13TS,"Van Es Ranch",27.45530694,-98.9264125
13TX,"Allison Ranch",30.53129472,-100.45147834
13WA,"Camano Island Airfield",48.25704416,-122.43682528
13WI,"Nowatzski Field",43.69637138,-88.99955639
13X,"Tangerine",28.76027138,-81.60590695
13XS,"Bethal",34.93536638,-92.19209306
13Y,"Littlefork Municipal Hanover",48.41661111,-93.58627223
14A,"Lake Norman Airpark",35.613873,-80.899658
14AK,"Four Corners",61.49946,-149.16887751
14AZ,"Ruby Star Airpark",31.9083335,-111.1222225
14CO,"Good Pasture",38.09722805,-104.91026306
14F,"Hamlin Muni",32.850109,-100.13788
14FD,"Sunshine Farms",29.94913305,-81.49035945
14FL,"Wells Flying Service",30.86546361,-87.17774862
14G,"Fremont",41.33261675,-83.1617695
14I,"Bloom",39.63339388,-83.74992389
14J,"Carl Folsom",31.41050625,-86.08891875
14KY,"Blue Haven Farm",38.17368722,-84.36826834
14LA,"Killarny Farm",30.84101416,-91.50817139
14M,"Hollandale Muni",33.1826225,-90.8306555
14MI,"East-west Paris",42.85086333,-85.56696778
14MO,"Stevinson Farm",39.05000583,-94.31689334
14MS,"Rose Fld",32.34527775,-89.0341665
14N,"Beltzville",40.84425861,-75.63546556
14NC,"Camp Davis Mcolf",34.5119455,-77.55257025
14ND,"Hagen - Private",46.207785,-102.90849556
14NY,"Kohn",42.13896305,-76.38577084
14OH,"Heilman",40.66894444,-83.443535
14OI,"Pleasant Home Gliding Club",40.91922277,-82.11404167
14OK,"Reherman",35.80421111,-97.93366362
14PA,"Dimascio Field",40.29092888,-75.65907501
14Q,"Bobs Flying Service Inc",38.83323333,-121.71774223
14S,"Westport",46.89731222,-124.100727645
14T,"Smith I-ranch",30.91684083,-99.48367334
14TA,"Dean Ranch",29.89855,-98.40307223
14TS,"O S Wyatt",27.421703,-98.604461
14TX,"Keyes Ranch",30.28936833,-98.17390389
14VA,"Krens Farm",39.22899111,-77.74665973
14W,"Meadstown Airstrip",36.20015805,-76.23576667
14WA,"Livingston Bay",48.23648805,-122.45238001
14WI,"Flying O",45.17968361,-91.51821806
14XS,"Isbell Ranch",30.80852305,-97.27388584
14Y,"Todd Fld",45.898575,-94.8739095
15A,"Creola Mark Reynolds/n Mobile Co.",30.9145451,-87.9801865
15AR,"Dawson",34.825861,-90.543333
15F,"Haskell Muni",33.1914865,-99.7178725
15FD,"Orange Hill",30.65852666,-85.52992862
15FL,"Cannon Creek Airpark",30.151875,-82.664861
15G,"Weltzien Skypark",41.02838777,-81.79846695
15GA,"Darlas",32.68016166,-82.47901862
15H,"Williamson",39.46031694,-88.86840751
15IL,"Gittleson Farms",41.79725388,-89.27315167
15IS,"Furtney",40.29225527,-88.36005445
15J,"Cook Co",31.1378055,-83.45308675
15KS,"Sickler Airstrip",38.43056916,-96.08832667
15KY,"Brennan Farm",38.15702111,-84.30159945
15M,"Iuka",34.772368,-88.1658735
15MA,"Canapitsit",41.42233,-70.90947889
15MO,"Applegate",40.39197444,-92.56546945
15N,"Jenkins",39.11955666,-75.58381473
15NE,"Sindt",40.287954705,-98.8281502
15PA,"Cavage Personal Use",41.5942525,-75.35545667
15Q,"Johnson Ranch",37.19105416,-120.27628917
15R,"Kardys",29.57606166,-98.24667778
15S,"Lester State",47.21511111,-121.46231584
15TA,"J R Ranch",30.25436166,-99.94701584
15TX,"Ed Shadle - Private",32.30430361,-98.32532334
15VA,"Fox Acres",38.72233972,-77.89971695
15W,"Dennis Farms",42.89447555,-84.39025362
15WA,"Sunset",48.2723225,-122.35709917
15WI,"Peterson Field",42.9275,-89.41817501
15Y,"Sellman Fld",43.52913361,-91.83348639
1651,"Montmorelien",45.46162482,0.15751629
16A,"Nunapitchuk",60.90582833,-162.43911584
16AK,"Gattis Strip",61.5980815,-149.3505065
16CO,"Rawhide Strip",40.90831694,-105.08386362
16D,"Perham Muni",46.6109875,-95.6061125
16F,"Holly Lake Ranch",32.697635,-95.20772306
16FD,"Skinners Wholesale Nursery",29.40497416,-81.49590556
16FL,"J-22 Ranch",30.72519,-87.20136
16G,"Seneca Co",41.09405,-83.212503
16H,"Isley",39.08754166,-88.28893112
16I,"Creamer Air Park",39.61256111,-83.55825362
16II,"Harrington Field",41.18309472,-86.93363223
16IL,"Harold Bunger",42.06669333,-88.83342695
16IS,"Kellums",37.57782833,-89.00923973
16J,"Dawson Muni",31.7432845,-84.419285
16KS,"Seng",37.94168888,-100.77904695
16KY,"Praise God",38.44396805,-83.12267584
16M,"Payne",32.30042361,-89.85896723
16MI,"Barnstormers 5",42.88752944,-83.86662417
16MO,"Findley Field",38.40560611,-91.15736945
16NC,"Lees",36.19611111,-76.66527778
16NE,"Korver",40.55964118,-96.49199968
16OI,"Trump",40.12527777,-84.5825
16OK,"Lower Forty",35.46673055,-97.20030778
16R,"Robertson Ranch",29.69299111,-101.16177112
16S,"Myrtle Creek Municipal",42.99722915,-123.315292845
16TA,"Seven Springs",30.91972222,-103.78277778
16TS,"Pineridge",32.22265388,-95.31800695
16TX,"Ratliff",32.26402833,-98.10726084
16U,"Fort Ruby Ranch Airstrip",40.05798555,-115.50587834
16WA,"Little Goose Lock And Dam",46.5832025,-118.00105695
16XS,"Propwash",33.0806945,-97.358889
1751,"Corme Ecluse",45.620241075,-0.84934033
17CL,"Las Trancas",37.088003,-122.273582
17FL,"Greystone",29.279065555,-82.1214527883333
17G,"Port Bucyrus Crawford Co",40.781584,-82.974831
17I,"Bohannan",40.34450583,-82.93601528
17II,"Dreessen Field",41.45004416,-86.51029084
17IL,"Hahn",41.41197861,-89.20425195
17IS,"Winterton",41.75669611,-88.94619973
17J,"Donalsonville Muni",31.0069423333333,-84.8776123333333
17K,"Boise City",36.7743025,-102.5104345
17KS,"Tevis",38.50279083,-95.67720723
17KY,"Shannon Field",37.39393361,-87.25888612
17LL,"Oink Acres",40.16058805,-88.41033473
17M,"Magee Muni",31.862742,-89.8006
17MO,"Rgl Field",38.98504027,-91.53488501
17N,"Cross Keys",39.705478,-75.0329975
17NC,"Mitchell Field",34.46627972,-78.32861251
17OH,"Kosik - Private",41.24255194,-82.27016028
17OI,"Haas",39.22673222,-83.31768973
17OK,"J-b Airstrip",36.52503166,-97.75866584
17OR,"Glide Aero",43.26416666,-123.11027778
17Q,"Cortopassi",38.01381166,-121.12605445
17S,"Chehalem Airpark",45.32372777,-123.05426945
17TX,"Kimzey",32.448744,-98.255044
17V,"Haxtun Muni",40.6259407875,-102.6044508425
17WI,"Ha-rail",43.0361125,-88.89316278
17XS,"Quahadi Ranch",32.1777625,-98.43505
18A,"Franklin Co",34.3401055,-83.133483
18AZ,"Sky Ranch At Carefree",33.818054,-111.898054
18FD,"Sky Ranch",30.85407416,-86.66717695
18GA,"Sleepy Hollow",33.69317361,-83.65767223
18I,"Mccreary Co",36.695944,-84.3915825
18II,"Mc Gill",40.12003694,-86.06832028
18K,"Fowler",37.38419027,-100.18625167
18KS,"Cherokee Strip",37.37085583,-97.10726139
18M,"Linwood",32.79041166,-90.13814195
18MN,"Hines Farm",46.23718777,-94.59306862
18MO,"Gimlin",36.96255444,-93.17073695
18NC,"Lanni Field",35.88901888,-81.61370917
18NE,"Docs",40.51422241,-97.61027189
18NY,"Strip In The Woods",42.01648055,-74.04902834
18OH,"Jer-mar Airpark",41.25616333,-82.14376223
18OI,"Boggy Bottoms",41.42338527,-82.98269278
18OR,"Tailwheel",44.2731825,-120.79474195
18PA,"Echo",41.54034888,-77.30636612
18PN,"Spud View",40.06536611,-77.69276889
18S,"Norway",43.10260972,-124.16093778
18TA,"West Kerr Ranch",30.136314,-99.743675
18TE,"Alert Fld",32.585193,-95.063925
18TX,"Flying T Ranch",32.9525,-96.22805556
18U,"Gajewski Fld",47.90002138,-103.65880945
18V,"Platte Valley Airpark",40.103482,-104.70136525
18XS,"Gardner Farm",33.80008194,-101.03375445
18Y,"Milaca Municipal",45.77246472,-93.63218445
19A,"Jackson Co",34.173861,-83.5606005
19AK,"Icy Bay",59.96901888,-141.66177028
19AZ,"Montezuma",34.605,-111.865279
19CL,"Palisades Ranch",34.71220972,-117.35088139
19GA,"Willow Pond Aviation Inc",33.42372666,-84.49992695
19H,"Lambdins Field",37.54032694,-89.48620695
19I,"Brownies Lebanon",39.39867055,-84.20549195
19IL,"Keutzer",41.51336694,-89.22953056
19IS,"Skillet Fork Farm",38.29588138,-88.55699695
19K,"Villnave",38.76667527,-94.58773251
19KY,"Conrads",38.70645611,-84.5999425
19LL,"Neiner",41.25697638,-87.91949139
19M,"C A Moore",33.125464,-90.0255485
19N,"Camden Co",39.778429,-74.947811
19NC,"Double S",36.06487472,-77.92303889
19ND,"Breckheimer",47.73333083,-98.48871195
19NY,"Four Seasons",42.4061775,-77.96083612
19OH,"Harris Corn Field",41.17310972,-82.05931306
19OK,"Gerhart",35.72843499,-95.97721501
19OR,"Gabel",45.10956194,-121.22367278
19PA,"Lake",41.11702777,-76.52077223
19S,"Sublette Flying Club",37.49199725,-100.83055075
19TA,"Lagrone Ranch",32.82234833,-96.41692917
19TX,"Woody Mc Clellan Ranch",31.23822833,-97.51418056
19VA,"Flying W",36.88972222,-82.29777778
19WA,"Key Way",45.71956083,-121.88619084
19WI,"Erickson Field",45.19524,-92.05712556
1A0,"Dallas Bay Sky Park",35.187571,-85.1777345
1A1,"Green Acres",42.1487,-73.75095945
1A3,"Martin Campbell Field",35.016179,-84.346311
1A4,"Logan Fld",31.1029165,-86.062361
1A5,"Macon County",35.222590535,-83.41905149
1A6,"Middlesboro Bell Co",36.6106375,-83.7374195
1A7,"Jackson County",36.3972225,-85.641669
1A8,"Empire",40.57795749,-119.35268612
1A9,"Prattville Grouby Fld",32.438739,-86.512681
1AK1,"Crevice Creek",67.37287222,-152.01607778
1AK2,"Crosswind Lake",62.40094194,-146.01330473
1AK4,"Rotor Air",60.52415444,-150.75220917
1AK7,"Hardee Field",61.24946,-149.31889639
1AL2,"Tri-l Acres",33.24861111,-86.5975
1AL4,"Elsanor",30.54472222,-87.55944445
1AL5,"Berry Field",30.63638888,-87.74777778
1AL8,"Moore Field",33.61111111,-86.47444445
1AR0,"Breckenridge",35.39869499,-91.13345639
1AR1,"Walls",34.52717777,-91.87266389
1AR2,"Taylor Airstrip",34.98678333,-91.5503
1AR3,"Bob Normon Airstrip",34.973175,-91.5260205
1AR4,"Foggy River",36.01791111,-94.01839167
1AR5,"Woodhull",35.21603611,-94.31657223
1AR6,"Diamond Bluff",35.50332777,-92.19670834
